0,1,2,3
14488,ДОЛЯ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ В КОТОРЫХ СОЗДАНА УНИВЕРСАЛЬНАЯ СРЕДА ПОЗВОЛЯЮЩАЯ ОБЕСПЕЧИТЬ СОВМЕСТНОЕ ОБУЧЕНИЕ ИНВАЛИДОВ И ЛИЦ НЕ ИМЕЮЩИХ НАРУШЕНИЙ РАЗВИТИЯ В ОБЩЕМ КОЛИЧЕСТВЕ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'который_DET', 'создавать_VERB', 'универсальный_ADJ', 'среда_NOUN', 'позволять_VERB', 'обеспеченность_NOUN', 'совместный_ADJ', 'обучение_NOUN', 'инвалид_NOUN', 'лицо_NOUN', 'иметь_VERB', 'нарушение_NOUN', 'развитие_NOUN', 'общий_ADJ', 'количество_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN']",14
14498,ВНЕДРЕНИЕ ЭФФЕКТИВНОГО КОНТРАКТА С РУКОВОДИТЕЛЯМИ И ПЕДАГОГИЧЕСКИМИ РАБОТНИКАМИ В СИСТЕМЕ ОБЩЕГО ОБРАЗОВАНИЯ ЛУЖСКОГО РАЙОНА,"['внедрение_NOUN', 'эффект_NOUN', 'контракт_NOUN', 'руководитель_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'система_NOUN', 'общий_ADJ', 'образование_NOUN', 'район_NOUN']",23
14527,ДОЛЯ ОБУЧАЮЩИХСЯ ПО ПРОГРАММАМ ОБЩЕГО ОБРАЗОВАНИЯ ПРИЗЕРОВ МУНИЦИПАЛЬНЫХ РЕГИОНАЛЬНЫХ И ВСЕРОССИЙСКИХ ОЛИМПИАД И КОНКУРСОВ ОТ ОБЩЕГО ЧИСЛА УЧАСТНИКОВ ПРЕДСТАВЛЯВШИХ БРЯНСКИЙ РАЙОН,"['доля_NOUN', 'обучающийся_NOUN', 'программа_NOUN', 'общий_ADJ', 'образование_NOUN', 'призер_NOUN', 'муниципальный_ADJ', 'региональный_ADJ', 'всероссийский_ADJ', 'олимпиада_NOUN', 'конкурс_NOUN', 'общий_ADJ', 'число_NOUN', 'участник_NOUN', 'представление_NOUN', 'район_NOUN']",-1
14536,ДОЛЯ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ИСПОЛЬЗУЮЩИХ ДИСТАНЦИОННЫЕ ТЕХНОЛОГИИ В ОБЩЕЙ ЧИСЛЕННОСТИ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'пользование_NOUN', 'дистанционный_ADJ', 'технология_NOUN', 'общий_ADJ', 'численность_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN']",96
14544,ДОЛЯ ЧИСЛЕННОСТИ ВЫПУСКНИКОВ СДАВШИХ ЕГЭ НЕ НИЖЕ УСТАНОВЛЕННОГО ПОРОГА ПО РУССКОМУ ЯЗЫКУ,"['доля_NOUN', 'численность_NOUN', 'выпускник_NOUN', 'сдавать_VERB', 'егэ_NOUN', 'низкий_ADJ', 'установленный_ADJ', 'порог_NOUN', 'русский_ADJ', 'язык_NOUN']",-1
14547,ДОЛЯ ШКОЛЬНИКОВ УЧАСТВУЮЩИХ В РАЙОННЫХ МЕРОПРИЯТИЯХ ВОСПИТАТЕЛЬНОЙ НАПРАВЛЕННОСТИ,"['доля_NOUN', 'школьник_NOUN', 'участвующий_NOUN', 'районный_ADJ', 'мероприятие_NOUN', 'воспитанность_NOUN', 'направленность_NOUN']",-1
14549,ДОЛЯ ШКОЛЬНИКОВ СТОЯЩИХ НА УЧЁТЕ В ПДН НА УЧЁТЕ,"['доля_NOUN', 'школьник_NOUN', 'стоящий_ADJ', 'учет_NOUN', 'учет_NOUN']",-1
14554,ДОЛЯ МУНИЦИПАЛЬНЫХ БЮДЖЕТНЫХ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ РЕАЛИЗУЮЩИХ ФЕДЕРАЛЬНЫЕ ГОСУДАРСТВЕННЫЕ ОБРАЗОВАТЕЛЬНЫЕ СТАНДАРТЫ ОБЩЕГО ОБРАЗОВАНИЯ ВТОРОГО НА СТУПЕНИ И СТУПЕНИ КЛАССЫ,"['доля_NOUN', 'муниципальный_ADJ', 'бюджет_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'реализовывать_VERB', 'федеральный_ADJ', 'государство_NOUN', 'образование_NOUN', 'стандарт_NOUN', 'общий_ADJ', 'образование_NOUN', 'второй_ADJ', 'ступень_NOUN', 'ступень_NOUN', 'класс_NOUN']",75
14572,ДОЛЯ ОБУЧАЮЩИХСЯ ШКОЛ ВОВЛЕЧЕННЫХ В ДЕЯТЕЛЬНОСТЬ ВОЛОНТЕРСКИХ ДОБРОВОЛЬЧЕСКИХ ОТРЯДОВ ВПК РЕГУЛЯРНО ЗАНИМАЮЩИХСЯ В СЕКЦИЯХ ФИЗКУЛЬТУРНО ОЗДОРОВИТЕЛЬНОЙ И СПОРТИВНОЙ НАПРАВЛЕННОСТИ,"['доля_NOUN', 'обучающийся_NOUN', 'школа_NOUN', 'вовлекать_VERB', 'деятельность_NOUN', 'волонтер_NOUN', 'добровольческий_ADJ', 'отряд_NOUN', 'впк_NOUN', 'регулярно_ADV', 'заниматься_VERB', 'секция_NOUN', 'физкультура_NOUN', 'оздоровительный_ADJ', 'спорт_NOUN', 'направленность_NOUN']",-1
14594,КОЛИЧЕСТВО ТРУДОУСТРОЕННЫХ ШКОЛЬНИКОВ,"['количество_NOUN', 'трудоустроенный_ADJ', 'школьник_NOUN']",-1
14610,ДОЛЯ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ КОТОРЫМ ПРИ ПРОХОЖДЕНИИ АТТЕСТАЦИИ ПРИСВОЕНА ПЕРВАЯ ИЛИ ВЫСШАЯ КАТЕГОРИЯ,"['доля_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'который_DET', 'прохождение_NOUN', 'аттестация_NOUN', 'присваивать_VERB', 'первый_ADJ', 'высокий_ADJ', 'категория_NOUN']",27
14657,ДОЛЯ ОБУЧАЮЩИХСЯ В ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ КОТОРЫМ ПРЕДСТАВЛЕНА ВОЗМОЖНОСТЬ ОБУЧАТЬСЯ В СОВРЕМЕННЫХ УСЛОВИЯХ,"['доля_NOUN', 'обучающийся_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'который_DET', 'представление_NOUN', 'возможность_NOUN', 'обученность_NOUN', 'современный_ADJ', 'условие_NOUN']",-1
14730,ДОЛЯ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ВКЛЮЧЕННЫХ В ЕДИНОЕ ИНФОРМАЦИОННОЕ ОБРАЗОВАТЕЛЬНОЕ ПРОСТРАНСТВО,"['доля_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'включение_NOUN', 'единый_ADJ', 'информация_NOUN', 'образование_NOUN', 'пространство_NOUN']",64
14775,ОТНОШЕНИЕ СРЕДНЕГО БАЛЛА ЕДИНОГО ГОСУДАРСТВЕННОГО ЭКЗАМЕНА В РАСЧЕТЕ НА РУССКИЙ МАТЕМАТИКА В ШКОЛАХ ГОРОДСКОГО ОКРУГА К СРЕДНЕМУ БАЛЛУ ЕДИНОГО ГОСУДАРСТВЕННОГО ЭКЗАМЕНА В РАСЧЕТЕ НА ПРЕДМЕТ В ЦЕЛОМ ПО ВОРОНЕЖСКОЙ ОБЛАСТИ,"['отношение_NOUN', 'среднее_NOUN', 'балл_NOUN', 'единый_ADJ', 'государство_NOUN', 'экзамен_NOUN', 'расчет_NOUN', 'русский_ADJ', 'математика_NOUN', 'школа_NOUN', 'город_NOUN', 'округ_NOUN', 'среднее_NOUN', 'балл_NOUN', 'единый_ADJ', 'государство_NOUN', 'экзамен_NOUN', 'расчет_NOUN', 'предмет_NOUN', 'целое_NOUN', 'воронежский_ADJ', 'область_NOUN']",-1
14779,ДОЛЯ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ МОСКОВСКОЙ ОБЛАСТИ ОСНАЩЕННЫХ НЕОБХОДИМЫМ КОЛИЧЕСТВОМ КОМПЛЕКТОВ МУЛЬТИМЕДИЙНОГО ОБОРУДОВАНИЯ ДЛЯ ИСПОЛЬЗОВАНИЯ ЭЛЕКТРОННЫХ ОБРАЗОВАТЕЛЬНЫХ РЕСУРСОВ В УЧЕБНОМ ПРОЦЕССЕ В СООТВЕТСТВИИ С УСТАНОВЛЕННЫМИ ТРЕБОВАНИЯМИ,"['доля_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'муниципальный_ADJ', 'образование_NOUN', 'область_NOUN', 'оснащение_NOUN', 'необходимость_NOUN', 'количество_NOUN', 'комплект_NOUN', 'мультимедийный_ADJ', 'оборудование_NOUN', 'использование_NOUN', 'электронный_ADJ', 'образование_NOUN', 'ресурс_NOUN', 'учеба_NOUN', 'процесс_NOUN', 'соответствие_NOUN', 'установленный_ADJ', 'требование_NOUN']",-1
14782,ДОЛЯ ЗДАНИЙ ОБЩЕОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ ТРЕБУЮЩИХ КАПИТАЛЬНОГО РЕМОНТА И ПРИВЕДЕНИЯ В СООТВЕТСТВИЕ С ТРЕБОВАНИЯМИ ПОЖАРНОЙ БЕЗОПАСНОСТИ И САНИТАРНОГО ЗАКОНОДАТЕЛЬСТВА ПОМЕЩЕНИЙ И СИСТЕМ ЖИЗНЕОБЕСПЕЧЕНИЯ УЧРЕЖДЕНИЯ,"['доля_NOUN', 'здание_NOUN', 'общеобразовательный_ADJ', 'учреждение_NOUN', 'требовать_VERB', 'капитальный_ADJ', 'ремонт_NOUN', 'приведение_NOUN', 'соответствие_NOUN', 'требование_NOUN', 'пожар_NOUN', 'безопасность_NOUN', 'санитарный_ADJ', 'законодательство_NOUN', 'помещение_NOUN', 'система_NOUN', 'жизнеобеспечение_NOUN', 'учреждение_NOUN']",20
14787,ДОЛЯ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ВКЛЮЧЕННЫХ В ЕДИНОЕ ИНФОРМАЦИОННОЕ ОБРАЗОВАТЕЛЬНОЕ ПРОСТРАНСТВО,"['доля_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'включение_NOUN', 'единый_ADJ', 'информация_NOUN', 'образование_NOUN', 'пространство_NOUN']",64
14801,ДОЛЯ ОБУЧАЮЩИХСЯ ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ УЧАСТВУЮЩИХ В РАБОТЕ НАУЧНЫХ И ТВОРЧЕСКИХ ЛАГЕРЕЙ И ШКОЛ ВКЛЮЧАЯ ДЕТЕЙ С ОСОБЫМИ ОБРАЗОВАТЕЛЬНЫМИ ПОТРЕБНОСТЯМИ,"['доля_NOUN', 'обучающийся_NOUN', 'образование_NOUN', 'учреждение_NOUN', 'участвующий_NOUN', 'работа_NOUN', 'научный_ADJ', 'творческий_ADJ', 'лагерь_NOUN', 'школа_NOUN', 'включая_ADP', 'ребенок_NOUN', 'особенность_NOUN', 'образование_NOUN', 'потребность_NOUN']",-1
14808,КОЛИЧЕСТВО СДАННЫХ ОБЪЕКТОВ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ В ТОМ ЧИСЛЕ В СОСТАВЕ КОМПЛЕКСОВ,"['количество_NOUN', 'сдавать_VERB', 'объект_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'число_NOUN', 'состав_NOUN', 'комплекс_NOUN']",76
14809,ДОЛЯ ОБУЧАЮЩИХСЯ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ КОТОРЫМ ОБЕСПЕЧЕНА ВОЗМОЖНОСТЬ ПОЛЬЗОВАТЬСЯ УЧЕБНЫМ ОБОРУДОВАНИЕМ ДЛЯ ПРАКТИЧЕСКИХ РАБОТ И ИНТЕРАКТИВНЫМИ УЧЕБНЫМИ ПОСОБИЯМИ В СООТВЕТСТВИИ С НОВЫМИ В ОБЩЕЙ ЧИСЛЕННОСТИ ОБУЧАЮЩИХСЯ ПО НОВЫМ,"['доля_NOUN', 'обучающийся_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'который_DET', 'обеспеченность_NOUN', 'возможность_NOUN', 'пользование_NOUN', 'учеба_NOUN', 'оборудование_NOUN', 'практический_ADJ', 'работа_NOUN', 'интерактивный_ADJ', 'учеба_NOUN', 'пособие_NOUN', 'соответствие_NOUN', 'общий_ADJ', 'численность_NOUN', 'обучающийся_NOUN']",17
14844,ЧИСЛО НОВЫХ МЕСТ В ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ НИКОЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВСЕГО,"['число_NOUN', 'место_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'муниципальный_ADJ', 'район_NOUN']",110
14849,УДЕЛЬНЫЙ ВЕС ОБЩЕОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ ШАДРИНСКОГО РАЙОНА В КОТОРЫХ ПРОВОДИТСЯ НЕЗАВИСИМАЯ ОЦЕНКА КАЧЕСТВА ПОДГОТОВКИ УЧАЩИХСЯ В ОБЩЕМ КОЛИЧЕСТВЕ ОБЩЕОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ ШАДРИНСКОГО РАЙОНА,"['удельный_ADJ', 'вес_NOUN', 'общеобразовательный_ADJ', 'учреждение_NOUN', 'район_NOUN', 'который_DET', 'проводы_NOUN', 'независимый_ADJ', 'оценка_NOUN', 'качество_NOUN', 'подготовка_NOUN', 'учащийся_NOUN', 'общий_ADJ', 'количество_NOUN', 'общеобразовательный_ADJ', 'учреждение_NOUN', 'район_NOUN']",-1
14850,ДОЛЯ ОБУЧАЮЩИХСЯ В ОБЩЕОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЯХ ДОСТАВЛЯЕМЫХ К МЕСТУ УЧЕБЫ ШКОЛЬНЫМИ АВТОБУСАМИ ОТ ОБЩЕГО ЧИСЛА УЧАЩИХСЯ ОБЩЕОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ НУЖДАЮЩИХСЯ В ПОДВОЗЕ,"['доля_NOUN', 'обучающийся_NOUN', 'общеобразовательный_ADJ', 'учреждение_NOUN', 'доставлять_VERB', 'место_NOUN', 'учеба_NOUN', 'школьный_ADJ', 'автобус_NOUN', 'общий_ADJ', 'число_NOUN', 'учащийся_NOUN', 'общеобразовательный_ADJ', 'учреждение_NOUN', 'нуждающийся_NOUN', 'подвоз_NOUN']",54
14856,ДОЛЯ МОЛОДЫХ ЛЮДЕЙ ПРИНИМАЮЩИХ УЧАСТИЕ В ВОЛОНТЕРСКОЙ ДЕЯТЕЛЬНОСТИ РАЗВИТИЕ ШКОЛЫ ВОЛОНТЕРОВ,"['доля_NOUN', 'молодые_NOUN', 'человек_NOUN', 'принимать_VERB', 'участие_NOUN', 'волонтер_NOUN', 'деятельность_NOUN', 'развитие_NOUN', 'школа_NOUN', 'волонтер_NOUN']",-1
14894,КОЛИЧЕСТВО ДЕТЕЙ ОХВАЧЕННЫХ ЛЕТНИМ ОТДЫХОМ И ОЗДОРОВЛЕНИЕМ НА ПЛОЩАДКАХ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ШКОЛ РАЙОНА,"['количество_NOUN', 'ребенок_NOUN', 'охватывать_VERB', 'летний_ADJ', 'отдых_NOUN', 'оздоровление_NOUN', 'площадка_NOUN', 'общеобразовательный_ADJ', 'школа_NOUN', 'район_NOUN']",-1
14896,УДЕЛЬНЫЙ ВЕС ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ УСТАНОВИВШИХ СИСТЕМЫ ВИДЕОНАБЛЮДЕНИЯ,"['удельный_ADJ', 'вес_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'устанавливать_VERB', 'система_NOUN', 'видеонаблюдение_NOUN']",-1
14906,ЧИСЛЕННОСТЬ ОБУЧАЮЩИХСЯ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ НА НАЧАЛО УЧЕБНОГО ГОДА,"['численность_NOUN', 'обучающийся_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'начало_NOUN', 'учеба_NOUN', 'год_NOUN']",-1
14908,УВЕЛИЧЕНИЕ УДЕЛЬНОГО ВЕСА УЧИТЕЛЕЙ ИССЛЕДОВАТЕЛЕЙ,"['увеличение_NOUN', 'удельный_ADJ', 'вес_NOUN', 'учитель_NOUN', 'исследователь_NOUN']",-1
14925,КОЛИЧЕСТВО ОБУЧАЮЩИХСЯ В ДЕТСКИХ ШКОЛАХ ИСКУССТВ И В ДЕТСКИХ МУЗЫКАЛЬНЫХ ШКОЛАХ,"['количество_NOUN', 'обученность_NOUN', 'детский_ADJ', 'школа_NOUN', 'искусство_NOUN', 'детский_ADJ', 'музыкальный_ADJ', 'школа_NOUN']",82
14941,ДОЛЯ ОБЩЕОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ ИМЕЮЩИХ МЕДИЦИНСКИЕ КАБИНЕТЫ СООТВЕТСТВУЮЩИЕ ТРЕБОВАНИЯМ САНИТАРНОГО ЗАКОНОДАТЕЛЬСТВА,"['доля_NOUN', 'общеобразовательный_ADJ', 'учреждение_NOUN', 'иметь_VERB', 'медицинский_ADJ', 'кабинет_NOUN', 'ответственность_NOUN', 'требование_NOUN', 'санитарный_ADJ', 'законодательство_NOUN']",-1
14949,ДОЛЯ ПЕДАГОГОВ ПРОШЕДШИХ ПОВЫШЕНИЕ КВАЛИФИКАЦИИ ПО ФЕДЕРАЛЬНЫМ ГОСУДАРСТВЕННЫМ ОБРАЗОВАТЕЛЬНЫМ СТАНДАРТАМ ОБЩЕГО ОБРАЗОВАНИЯ И АДРЕСНЫМ МОДЕЛЯМ ПОВЫШЕНИЯ КВАЛИФИКАЦИИ В ОБЩЕЙ ЧИСЛЕННОСТИ ПЕДАГОГОВ,"['доля_NOUN', 'педагог_NOUN', 'проходить_VERB', 'повышение_NOUN', 'квалификация_NOUN', 'федеральный_ADJ', 'государство_NOUN', 'образование_NOUN', 'стандарт_NOUN', 'общий_ADJ', 'образование_NOUN', 'адресность_NOUN', 'модель_NOUN', 'повышение_NOUN', 'квалификация_NOUN', 'общий_ADJ', 'численность_NOUN', 'педагог_NOUN']",-1
14970,ДОЛЯ МУНИЦИПАЛЬНЫХ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ В КОТОРЫХ ОЦЕНКА ДЕЯТЕЛЬНОСТИ ИХ РУКОВОДИТЕЛЕЙ И ОСНОВНЫХ КАТЕГОРИЙ РАБОТНИКОВ ОСУЩЕСТВЛЯЕТСЯ НА ОСНОВАНИИ ПОКАЗАТЕЛЕЙ ЭФФЕКТИВНОСТИ ДЕЯТЕЛЬНОСТИ В ОБЩЕЙ ЧИСЛЕННОСТИ МУНИЦИПАЛЬНЫХ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'муниципальный_ADJ', 'общеобразовательный_ADJ', 'организация_NOUN', 'который_DET', 'оценка_NOUN', 'деятельность_NOUN', 'руководитель_NOUN', 'основание_NOUN', 'категория_NOUN', 'работник_NOUN', 'осуществляться_VERB', 'основание_NOUN', 'показатель_NOUN', 'эффективность_NOUN', 'деятельность_NOUN', 'общий_ADJ', 'численность_NOUN', 'муниципальный_ADJ', 'общеобразовательный_ADJ', 'организация_NOUN']",85
14973,ДОЛЯ ОТДЕЛЬНЫХ КАТЕГОРИЙ ОБУЧАЮЩИХСЯ В МУНИЦИПАЛЬНЫХ ОБЩЕОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЯХ В ОБЩЕМ КОЛИЧЕСТВЕ ТАКИХ ОБУЧАЮЩИХСЯ КОТОРЫЕ РОДИТЕЛИ КОТОРЫХ ОБРАТИЛИСЬ ЗА ПОЛУЧЕНИЕМ ПИТАНИЯ,"['доля_NOUN', 'отделение_NOUN', 'категория_NOUN', 'обученность_NOUN', 'муниципальный_ADJ', 'общеобразовательный_ADJ', 'учреждение_NOUN', 'общий_ADJ', 'количество_NOUN', 'обученность_NOUN', 'который_DET', 'родитель_NOUN', 'который_DET', 'обращаться_VERB', 'получение_NOUN', 'питание_NOUN']",-1
14993,ДОЛЯ ОБЩЕОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ РАСПОЛОЖЕННЫХ В СЕЛЬСКОЙ МЕСТНОСТИ В КОТОРЫХ СОЗДАНЫ СОВРЕМЕННЫЕ УСЛОВИЯ ДЛЯ ЗАНЯТИЙ ФИЗИЧЕСКОЙ КУЛЬТУРОЙ И СПОРТОМ,"['доля_NOUN', 'общеобразовательный_ADJ', 'учреждение_NOUN', 'располагать_VERB', 'сельский_ADJ', 'местность_NOUN', 'который_DET', 'создавать_VERB', 'современный_ADJ', 'условие_NOUN', 'занятие_NOUN', 'физический_ADJ', 'культура_NOUN', 'спорт_NOUN']",-1
15001,УДЕЛЬНЫЙ ВЕС УЧАЩИХСЯ ПОЛУЧАЮЩИХ СРЕДНЕЕ ОБЩЕЕ ОБРАЗОВАНИЕ ПО ПРОГРАММАМ ПРОФИЛЬНОГО ОБУЧЕНИЯ,"['удельный_ADJ', 'вес_NOUN', 'учащийся_NOUN', 'получение_NOUN', 'среднее_NOUN', 'общий_ADJ', 'образование_NOUN', 'программа_NOUN', 'профиль_NOUN', 'обучение_NOUN']",105
15032,ДОЛЯ МУНИЦИПАЛЬНЫХ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ИМЕЮЩИХ МЕДИЦИНСКИЕ КАБИНЕТЫ ОСНАЩЕННЫЕ НЕОБХОДИМЫМ МЕДИЦИНСКИМ ОБОРУДОВАНИЕМ И ПРОШЕДШИХ ЛИЦЕНЗИРОВАНИЕ,"['доля_NOUN', 'муниципальный_ADJ', 'общеобразовательный_ADJ', 'организация_NOUN', 'иметь_VERB', 'медицинский_ADJ', 'кабинет_NOUN', 'оснащение_NOUN', 'необходимость_NOUN', 'медицинский_ADJ', 'оборудование_NOUN', 'проходить_VERB', 'лицензирование_NOUN']",52
15053,ДОЛЯ МУНИЦИПАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ РЕАЛИЗУЮЩИХ ОСНОВНЫЕ ОБЩЕОБРАЗОВАТЕЛЬНЫЕ ПРОГРАММЫ,"['доля_NOUN', 'муниципальный_ADJ', 'образование_NOUN', 'организация_NOUN', 'реализовывать_VERB', 'основание_NOUN', 'общеобразовательный_ADJ', 'программа_NOUN']",75
15054,ДОЛЯ АДМИНИСТРАТИВНО УПРАВЛЕНЧЕСКОГО ПЕРСОНАЛА ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ РУКОВОДИТЕЛЕЙ И ПЕДАГОГОВ ПРИНИМАЮЩИХ УЧАСТИЕ В МЕРОПРИЯТИЯХ ПО АКТУАЛЬНЫМ ВОПРОСАМ ОБРАЗОВАНИЯ,"['доля_NOUN', 'административно_ADV', 'управленческий_ADJ', 'персонал_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN', 'руководитель_NOUN', 'педагог_NOUN', 'принимать_VERB', 'участие_NOUN', 'мероприятие_NOUN', 'актуальный_ADJ', 'вопрос_NOUN', 'образование_NOUN']",-1
15081,УДОВЛЕТВОРЕННОСТЬ НАСЕЛЕНИЯ ГОРОДА КИМРЫ ТВЕРСКОЙ ОБЛАСТИ КАЧЕСТВОМ ОБЩЕОБРАЗОВАТЕЛЬНЫХ УСЛУГ И ИХ ДОСТУПНОСТЬЮ,"['удовлетворенность_NOUN', 'население_NOUN', 'город_NOUN', 'тверской_ADJ', 'область_NOUN', 'качество_NOUN', 'общеобразовательный_ADJ', 'услуга_NOUN', 'доступность_NOUN']",-1
15120,УВЕЛИЧЕНИЕ ДОЛИ УЧАЩИХСЯ ЗАНИМАЮЩИХСЯ ФИЗИЧЕСКОЙ КУЛЬТУРОЙ И СПОРТОМ ВО ВНЕУРОЧНОЕ ВРЕМЯ ПО УРОВНЯМ ОБЩЕГО ОБРАЗОВАНИЯ,"['увеличение_NOUN', 'доля_NOUN', 'учащийся_NOUN', 'заниматься_VERB', 'физический_ADJ', 'культура_NOUN', 'спорт_NOUN', 'внеурочный_ADJ', 'время_NOUN', 'уровень_NOUN', 'общий_ADJ', 'образование_NOUN']",-1
15168,УДЕЛЬНЫЙ ВЕС ВЫПУСКНИКОВ МУНИЦИПАЛЬНЫХ ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ПОСТУПИВШИХ В ТЕЧЕНИЕ ОДНОГО ГОДА ПОСЛЕ ОКОНЧАНИЯ ОБУЧЕНИЯ В ОРГАНИЗАЦИИ ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ,"['удельный_ADJ', 'вес_NOUN', 'выпускник_NOUN', 'муниципальный_ADJ', 'общеобразовательный_ADJ', 'организация_NOUN', 'поступать_VERB', 'течение_NOUN', 'год_NOUN', 'окончание_NOUN', 'обучение_NOUN', 'организация_NOUN', 'профессиональный_ADJ', 'образование_NOUN']",-1
15170,УДЕЛЬНЫЙ ВЕС ВЫПУСКНИКОВ КЛАССОВ ПОЛУЧИВШИХ АТТЕСТАТ О СРЕДНЕМ ОБЩЕМ ОБРАЗОВАНИИ В ОБЩЕМ ЧИСЛЕ ВЫПУСКНИКОВ КЛАССОВ,"['удельный_ADJ', 'вес_NOUN', 'выпускник_NOUN', 'класс_NOUN', 'получение_NOUN', 'аттестат_NOUN', 'среднее_NOUN', 'общий_ADJ', 'образование_NOUN', 'общий_ADJ', 'число_NOUN', 'выпускник_NOUN', 'класс_NOUN']",-1
15215,УДЕЛЬНЫЙ ВЕС ШКОЛЬНИКОВ УЧАСТВУЮЩИХ В ТУРИСТСКО КРАЕВЕДЧЕСКОМ ДВИЖЕНИИ В ОБЩЕЙ ЧИСЛЕННОСТИ ОБУЧАЮЩИХСЯ,"['удельный_ADJ', 'вес_NOUN', 'школьник_NOUN', 'участвующий_NOUN', 'турист_NOUN', 'краеведческий_ADJ', 'движение_NOUN', 'общий_ADJ', 'численность_NOUN', 'обучающийся_NOUN']",-1
15233,УРОВЕНЬ УДОВЛЕТВОРЁННОСТИ ОБУЧАЮЩИХСЯ И ИХ РОДИТЕЛЕЙ УСЛОВИЯМИ ВОСПИТАНИЯ И ОБУЧЕНИЯ В ОБЩЕОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ,"['уровень_NOUN', 'удовлетворенность_NOUN', 'обучающийся_NOUN', 'родитель_NOUN', 'условие_NOUN', 'воспитание_NOUN', 'обучение_NOUN', 'общеобразовательный_ADJ', 'организация_NOUN']",-1
